	LOCATION	FILENAME	DATE	RUNID
672	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220406_198159_TK2.fas	2022-04-06 00:00:00	198159
673	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220406_198159_pol1.fas	2022-04-06 00:00:00	198159
674	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220406_198159_pol2.fas	2022-04-06 00:00:00	198159
675	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220412_198445_TK1.fas	2022-04-12 00:00:00	198445
676	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220412_198445_TK2.fas	2022-04-12 00:00:00	198445
677	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220412_198445_pol2.fas	2022-04-12 00:00:00	198445
678	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220414_198516_TK1.fas	2022-04-14 00:00:00	198516
679	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220414_198516_TK2.fas	2022-04-14 00:00:00	198516
680	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220414_198530_Pol2.fas	2022-04-14 00:00:00	198530
681	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220427_199024_HSV1_TK.fas	2022-04-27 00:00:00	199024_HSV1
682	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220427_199024_HSV2_Pol.fas	2022-04-27 00:00:00	199024_HSV2
683	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220427_199024_HSV2_TK.fas	2022-04-27 00:00:00	199024_HSV2
684	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220428_199126_POL1.fas	2022-04-28 00:00:00	199126
685	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220428_199126_Pol2.fas	2022-04-28 00:00:00	199126
686	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220504_199314_TK1.fas	2022-05-04 00:00:00	199314
687	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220505_199381_pol1.fas	2022-05-05 00:00:00	199381
688	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220511_199547_HSV1TK.fas	2022-05-11 00:00:00	199547_HSV1TK
689	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220511_199547_HSV2TK.fas	2022-05-11 00:00:00	199547_HSV2TK
690	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220511_199547_pol1.fas	2022-05-11 00:00:00	199547
691	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220511_199550_HSV1pol.fas	2022-05-11 00:00:00	199550_HSV1POL
692	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220511_199550_HSV2pol.fas	2022-05-11 00:00:00	199550_HSV2POL
693	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220511_199605_pol1.fas	2022-05-11 00:00:00	199605
694	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220516_000000_pol1.fas	2022-05-16 00:00:00	000000
695	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220516_000001_Tk1.fas	2022-05-16 00:00:00	000001
696	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220516_000001_pol1.fas	2022-05-16 00:00:00	000001
697	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220527_199901_TK1.fas	2022-05-27 00:00:00	199901
698	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220527_199945_pol1.fas	2022-05-27 00:00:00	199945
699	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220530_199960_TK1.fas	2022-05-30 00:00:00	199960
700	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220602_BHV5JGBCX3.HSVamp.genomes.fas	2022-06-02 00:00:00	BHV5JGBCX3.HSVAMP.GENOMES
701	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220616_200486_TK1.fas	2022-06-16 00:00:00	200486
702	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220616_200486_TK2.fas	2022-06-16 00:00:00	200486
703	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220617_200535_pol2.fas	2022-06-17 00:00:00	200535
704	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220621_200680_TK1.fas	2022-06-21 00:00:00	200680
705	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220623_200734_POl1.fas	2022-06-23 00:00:00	200734
706	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220630_200980_pol1.fas	2022-06-30 00:00:00	200980
707	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220630_200980_tk.fas	2022-06-30 00:00:00	200980
708	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220705_201135_TK2.fas	2022-07-05 00:00:00	201135
709	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220708_201284_TK1.fas	2022-07-08 00:00:00	201284
710	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220708_201305_HSV1pol.fas	2022-07-08 00:00:00	201305_HSV1POL
711	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220719_201542_TK.fas	2022-07-19 00:00:00	201542
712	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220720_201579_Pol1.fas	2022-07-20 00:00:00	201579
713	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220721_AAAVV75M5.HSVamp.genomes.fas	2022-07-21 00:00:00	AAAVV75M5.HSVAMP.GENOMES
714	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220725_201693_TK1.fas	2022-07-25 00:00:00	201693
715	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220725_201720_pol1.fas	2022-07-25 00:00:00	201720
716	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220726_201743_pol1.fas	2022-07-26 00:00:00	201743
717	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220729_201858_TK1.fas	2022-07-29 00:00:00	201858
718	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220729_201858_pol1.fas	2022-07-29 00:00:00	201858
719	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220804_201991_Pol1.fas	2022-08-04 00:00:00	201991
720	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220804_201991_TK2.fas	2022-08-04 00:00:00	201991
721	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220804_201991_Tk1.fas	2022-08-04 00:00:00	201991
722	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220809_202107_TK1.fas	2022-08-09 00:00:00	202107
723	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220811_212178_POL1.fas	2022-08-11 00:00:00	212178
724	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220811_AAATKM7M5.HSVamp.genomes.fas	2022-08-11 00:00:00	AAATKM7M5.HSVAMP.GENOMES
725	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220812_202236_pol1.fas	2022-08-12 00:00:00	202236
726	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220812_202236_tk1.fas	2022-08-12 00:00:00	202236
727	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220817_222355_TK1.fas	2022-08-17 00:00:00	222355
728	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220817_222355_TK2.fas	2022-08-17 00:00:00	222355
729	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220818_202391_pol1.fas	2022-08-18 00:00:00	202391
730	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220818_202391_pol2.fas	2022-08-18 00:00:00	202391
731	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220818_AAAY225M5.HSVamp.genomes.fas	2022-08-18 00:00:00	AAAY225M5.HSVAMP.GENOMES
732	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220826_202580_TK1.fas	2022-08-26 00:00:00	202580
733	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220826_202580_TK2.fas	2022-08-26 00:00:00	202580
734	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220830_202610_POL1.fas	2022-08-30 00:00:00	202610
735	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220830_202610_POL2.fas	2022-08-30 00:00:00	202610
736	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220905_202789_TK1.fas	2022-09-05 00:00:00	202789
737	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220905_202789_TK2.fas	2022-09-05 00:00:00	202789
738	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220906_202825_pol1.fas	2022-09-06 00:00:00	202825
739	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220907_202867_TK1.fas	2022-09-07 00:00:00	202867
740	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220907_202867_TK2.fas	2022-09-07 00:00:00	202867
741	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220907_202867_pol1.fas	2022-09-07 00:00:00	202867
742	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220907_202867_pol2.fas	2022-09-07 00:00:00	202867
743	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220907_202867_pol2v.fas	2022-09-07 00:00:00	202867
744	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220907_202885_pol2.fas	2022-09-07 00:00:00	202885
745	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220909_AAANCV7M5.HSVamp.genomes.fas	2022-09-09 00:00:00	AAANCV7M5.HSVAMP.GENOMES
746	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220913_203012_pol1.fas	2022-09-13 00:00:00	203012
747	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220913_203012_tk1.fas	2022-09-13 00:00:00	203012
748	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220917_AAANCV3M5.HSVamp.genomes.fas	2022-09-17 00:00:00	AAANCV3M5.HSVAMP.GENOMES
749	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220928_203358_TK2.fas	2022-09-28 00:00:00	203358
750	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	220928_203416_TK2.fas	2022-09-28 00:00:00	203416
751	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221006_203569_TK1.fas	2022-10-06 00:00:00	203569
752	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221007_203625_pol1.fas	2022-10-07 00:00:00	203625
753	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221011_203720_TK1.fas	2022-10-11 00:00:00	203720
754	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221013_203749_pol1.fas	2022-10-13 00:00:00	203749
755	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221017_203858_POL1.fas	2022-10-17 00:00:00	203858
756	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221017_203858_TK1.fas	2022-10-17 00:00:00	203858
757	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221021_204012_TK1.fas	2022-10-21 00:00:00	204012
758	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221021_204012_pol1.fas	2022-10-21 00:00:00	204012
759	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221024_204094_TK1.fas	2022-10-24 00:00:00	204094
760	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221026_000000_pol1.fas	2022-10-26 00:00:00	000000
761	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221031_204137_TK1.fas	2022-10-31 00:00:00	204137
762	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221102_204200_pol1.fas	2022-11-02 00:00:00	204200
763	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221103_204225_TK1.fas	2022-11-03 00:00:00	204225
764	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221110_204422_TK2.fas	2022-11-10 00:00:00	204422
765	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221118_204683_TK1.fas	2022-11-18 00:00:00	204683
766	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221121_204725_pol1.fas	2022-11-21 00:00:00	204725
767	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221122_204652_POL1.fas	2022-11-22 00:00:00	204652
768	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221122_204652_TK1.fas	2022-11-22 00:00:00	204652
769	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221124_204896_pol1.fas	2022-11-24 00:00:00	204896
770	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221128_AAC22MKM5_Whitney.HSVamp.genomes.fas	2022-11-28 00:00:00	AAC22MKM5_WHITNEY.HSVAMP.GENOMES
771	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221202_205181_TK1.fas	2022-12-02 00:00:00	205181
772	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221202_205181_TK2.fas	2022-12-02 00:00:00	205181
773	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221202_205181_pol2.fas	2022-12-02 00:00:00	205181
774	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221202_205202_pol1.fas	2022-12-02 00:00:00	205202
775	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221207_205311_TK1.fas	2022-12-07 00:00:00	205311
776	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221208_205355_pol1.fas	2022-12-08 00:00:00	205355
777	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221214_205532_TK1.fas	2022-12-14 00:00:00	205532
778	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221214_205532_Tk2.fas	2022-12-14 00:00:00	205532
779	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221215_205572_POL1.fas	2022-12-15 00:00:00	205572
780	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221215_205572_POL2.fas	2022-12-15 00:00:00	205572
781	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221220_205711_TK1.fas	2022-12-20 00:00:00	205711
782	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221220_205711_TK2.fas	2022-12-20 00:00:00	205711
783	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221222_205739_POL2.fas	2022-12-22 00:00:00	205739
784	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221229_205923_tk1.fas	2022-12-29 00:00:00	205923
785	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221229_205923_tk2.fas	2022-12-29 00:00:00	205923
786	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/22	221230_205964_POL1.fas	2022-12-30 00:00:00	205964
787	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230111_206154_TK1.fas	2023-01-11 00:00:00	206154
788	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230111_206154_TK2.fas	2023-01-11 00:00:00	206154
789	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230112_206205_Pol1.fas	2023-01-12 00:00:00	206205
790	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230112_206205_Pol2.fas	2023-01-12 00:00:00	206205
791	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230112_206218_pol1.fas	2023-01-12 00:00:00	206218
792	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230113_206293_pol2.fas	2023-01-13 00:00:00	206293
793	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230113_206293_tk1.fas	2023-01-13 00:00:00	206293
794	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230113_206293_tk2.fas	2023-01-13 00:00:00	206293
795	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230117_206342_tk2.fas	2023-01-17 00:00:00	206342
796	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230119_AAC75N3M5.HSVamp.genomes.fas	2023-01-19 00:00:00	AAC75N3M5.HSVAMP.GENOMES
797	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230120_206516_TK1.fas	2023-01-20 00:00:00	206516
798	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230124_206557_POL1.fas	2023-01-24 00:00:00	206557
799	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230125_206608_TK1.fas	2023-01-25 00:00:00	206608
800	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230126_206659_POL1.fas	2023-01-26 00:00:00	206659
801	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230126_206659_TK1.fas	2023-01-26 00:00:00	206659
802	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230126_206659_TK2.fas	2023-01-26 00:00:00	206659
803	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230127_206677_pol2.fas	2023-01-27 00:00:00	206677
804	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230131_206805_POL1.fas	2023-01-31 00:00:00	206805
805	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230131_206805_POL2.fas	2023-01-31 00:00:00	206805
806	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230131_206805_TK1.fas	2023-01-31 00:00:00	206805
807	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230131_206805_TK2.fas	2023-01-31 00:00:00	206805
808	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230131_206833_tk2.fas	2023-01-31 00:00:00	206833
809	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230131_206838_pol2.fas	2023-01-31 00:00:00	206838
810	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230202_206892_tk2.fas	2023-02-02 00:00:00	206892
811	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230206_206939_pol1.fas	2023-02-06 00:00:00	206939
812	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230209_207025_Pol1.fas	2023-02-09 00:00:00	207025
813	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230209_207025_TK1.fas	2023-02-09 00:00:00	207025
814	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230210_207069_pol1.fas	2023-02-10 00:00:00	207069
815	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230216_207272_TK1.fas	2023-02-16 00:00:00	207272
816	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230221_207421_Tk1.fas	2023-02-21 00:00:00	207421
817	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230223_207462_pol1.fas	2023-02-23 00:00:00	207462
818	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230223_207500_pol2.fas	2023-02-23 00:00:00	207500
819	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230301_207604_TK1.fas	2023-03-01 00:00:00	207604
820	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230301_207604_TK2.fas	2023-03-01 00:00:00	207604
821	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230307_207804_pol1.fas	2023-03-07 00:00:00	207804
822	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230307_207804_pol2.fas	2023-03-07 00:00:00	207804
823	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230307_207804_tk1.fas	2023-03-07 00:00:00	207804
824	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230308_207850_pol1.fas	2023-03-08 00:00:00	207850
825	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230315_208009_tk1.fas	2023-03-15 00:00:00	208009
826	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230317_208120_TK1.fas	2023-03-17 00:00:00	208120
827	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230317_208120_TK2.fas	2023-03-17 00:00:00	208120
828	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230317_208120_pol1.fas	2023-03-17 00:00:00	208120
829	/hpscol02/tenant2/hpc_storage/home/dbibby/DevDirectory/HSVg2p/data/dev_data/FASTAs/23	230321_208210_pol1.fas	2023-03-21 00:00:00	208210
